3.188602407,-0.055598014,0.322723395
3.175185694,0.038591847,-0.987906236
3.162050467,-0.279193502,1.259884342
3.160004277,0.15816457,-0.123856621
3.153501117,-0.064902663,-1.658223902
3.123294394,-0.613721031,0.230879943
3.093313658,-0.558585941,0.399205814
3.050896562,-0.109312856,-0.547882946
3.041328244,-0.108300287,1.731322705
3.057382544,0.49073141,-1.659290548
3.084935809,0.125914744,2.303759386
3.132337261,0.788273389,-0.716003863
3.203714808,0.690377769,1.1230705
3.269677256,0.776488033,0.445888193
3.346719463,0.769521525,-0.95714305
3.389998179,-0.027673475,-1.70323967
3.326110033,-0.946907572,-1.349127846
3.228117279,-1.585663787,0.208288344
3.091925809,-1.177701823,0.70219682
2.987153009,-0.944715239,1.821950411
2.942205551,-0.306664355,1.520551671
2.948814554,0.700726181,0.911931437
3.033525767,1.016517486,1.831656629
3.17978403,1.689175935,-0.347037936
3.352816742,1.546508044,2.333409246
3.482778896,1.9811398,-2.390802819
3.628102502,0.362342402,-2.222982815
3.599268427,-1.043046178,-1.672169556
3.438407416,-1.99877868,0.846264648
3.253285233,-1.894482877,-1.830061958
3.031958437,-2.75694891,2.148674256
2.815961132,-1.436975258,-2.231779329
2.650009156,-1.745457977,0.484819376
2.536441549,-0.815991149,-1.640741375
2.474023248,-0.220770157,-0.940295348
2.489363466,0.348016548,1.456091487
2.573994351,1.567791867,-2.470373048
2.732776677,1.501689326,0.440182808
2.933504208,2.209809868,-1.847541018
3.103442857,1.786303568,-1.621883134
